BondID,SecurityType,IssueDate,MaturityDate,OriginalMaturityYears,FaceValue,CouponRate,HolderType,Status,MaturityCategory,OriginalPrincipal,AdjustedPrincipal,ReferenceCPI_Issue,IndexRatio,FixedSpread,AccruedInterest_FRN,BenchmarkRate_FRN,LastAccrualDate,IssuePriceRatio,IssueProceeds,IssueYieldAtIssue,TimeToMaturity,DiscountYield,CleanPrice,AccruedInterest,DirtyValue,DirtyPriceRatio,cohort_id,cusip_or_synthetic_id,issue_proceeds_bil,face_value_bil,adjusted_principal_bil,holder_bucket,ratewall_perimeter,source_family,source_key,observability_tier,central_default_eligible,sensitivity_only,source_status,claim_boundary
787,Fixed,2024-09-03,2029-08-31,4.99110198,24.695790726165,0.036250000000,Foreign,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,24.695790726165,0.036450000000,,,,,,,mspd_2026-05-31_91282CLK5_787,91282CLK5,24.695790726165,24.695790726165,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CLK5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
788,Fixed,2024-09-03,2029-08-31,4.99110198,36.015326970914,0.036250000000,Private,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,36.015326970914,0.036450000000,,,,,,,mspd_2026-05-31_91282CLK5_788,91282CLK5,36.015326970914,36.015326970914,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CLK5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
789,Fixed,2022-09-30,2029-09-30,7.00068446,2.488151986141,0.038750000000,Banks,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,2.488151986141,0.038980000000,,,,,,,mspd_2026-05-31_91282CFL0_789,91282CFL0,2.488151986141,2.488151986141,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CFL0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
790,Fixed,2022-09-30,2029-09-30,7.00068446,4.894559948063,0.038750000000,CB,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,4.894559948063,0.038980000000,,,,,,,mspd_2026-05-31_91282CFL0_790,91282CFL0,4.894559948063,4.894559948063,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CFL0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
791,Fixed,2022-09-30,2029-09-30,7.00068446,11.699019121799,0.038750000000,Foreign,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,11.699019121799,0.038980000000,,,,,,,mspd_2026-05-31_91282CFL0_791,91282CFL0,11.699019121799,11.699019121799,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CFL0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
792,Fixed,2022-09-30,2029-09-30,7.00068446,17.061369023675,0.038750000000,Private,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,17.061369023675,0.038980000000,,,,,,,mspd_2026-05-31_91282CFL0_792,91282CFL0,17.061369023675,17.061369023675,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CFL0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
793,Fixed,2024-09-30,2029-09-30,4.99931554,4.958969991817,0.035000000000,Banks,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,4.958969991817,0.035190000000,,,,,,,mspd_2026-05-31_91282CLN9_793,91282CLN9,4.958969991817,4.958969991817,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CLN9,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
794,Fixed,2024-09-30,2029-09-30,4.99931554,9.755021413798,0.035000000000,CB,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,9.755021413798,0.035190000000,,,,,,,mspd_2026-05-31_91282CLN9_794,91282CLN9,9.755021413798,9.755021413798,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CLN9,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
795,Fixed,2024-09-30,2029-09-30,4.99931554,23.316535758998,0.035000000000,Foreign,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,23.316535758998,0.035190000000,,,,,,,mspd_2026-05-31_91282CLN9_795,91282CLN9,23.316535758998,23.316535758998,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CLN9,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
796,Fixed,2024-09-30,2029-09-30,4.99931554,34.003878171013,0.035000000000,Private,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,34.003878171013,0.035190000000,,,,,,,mspd_2026-05-31_91282CLN9_796,91282CLN9,34.003878171013,34.003878171013,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CLN9,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
797,Fixed,2022-10-31,2029-10-31,7.00068446,2.427039738346,0.040000000000,Banks,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,2.427039738346,0.040270000000,,,,,,,mspd_2026-05-31_91282CFT3_797,91282CFT3,2.427039738346,2.427039738346,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CFT3,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
798,Fixed,2022-10-31,2029-10-31,7.00068446,4.774343191987,0.040000000000,CB,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,4.774343191987,0.040270000000,,,,,,,mspd_2026-05-31_91282CFT3_798,91282CFT3,4.774343191987,4.774343191987,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CFT3,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
799,Fixed,2022-10-31,2029-10-31,7.00068446,11.411676001474,0.040000000000,Foreign,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,11.411676001474,0.040270000000,,,,,,,mspd_2026-05-31_91282CFT3_799,91282CFT3,11.411676001474,11.411676001474,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CFT3,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
800,Fixed,2022-10-31,2029-10-31,7.00068446,16.642319617803,0.040000000000,Private,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,16.642319617803,0.040270000000,,,,,,,mspd_2026-05-31_91282CFT3_800,91282CFT3,16.642319617803,16.642319617803,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CFT3,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
801,Fixed,2024-10-31,2029-10-31,4.99931554,4.926358992302,0.041250000000,Banks,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,4.926358992302,0.041380000000,,,,,,,mspd_2026-05-31_91282CLR0_801,91282CLR0,4.926358992302,4.926358992302,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CLR0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
802,Fixed,2024-10-31,2029-10-31,4.99931554,9.690870793989,0.041250000000,CB,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,9.690870793989,0.041380000000,,,,,,,mspd_2026-05-31_91282CLR0_802,91282CLR0,9.690870793989,9.690870793989,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CLR0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
803,Fixed,2024-10-31,2029-10-31,4.99931554,23.163202397923,0.041250000000,Foreign,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,23.163202397923,0.041380000000,,,,,,,mspd_2026-05-31_91282CLR0_803,91282CLR0,23.163202397923,23.163202397923,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CLR0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
804,Fixed,2024-10-31,2029-10-31,4.99931554,33.780263094423,0.041250000000,Private,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,33.780263094423,0.041380000000,,,,,,,mspd_2026-05-31_91282CLR0_804,91282CLR0,33.780263094423,33.780263094423,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CLR0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
805,Fixed,2019-11-15,2029-11-15,10.00136893,6.156763880208,0.017500000000,Banks,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,6.156763880208,0.018090000000,,,,,,,mspd_2026-05-31_912828YS3_805,912828YS3,6.156763880208,6.156763880208,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:912828YS3,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
806,Fixed,2019-11-15,2029-11-15,10.00136893,12.111257698724,0.017500000000,CB,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,12.111257698724,0.018090000000,,,,,,,mspd_2026-05-31_912828YS3_806,912828YS3,12.111257698724,12.111257698724,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:912828YS3,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
807,Fixed,2019-11-15,2029-11-15,10.00136893,28.948431914183,0.017500000000,Foreign,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,28.948431914183,0.018090000000,,,,,,,mspd_2026-05-31_912828YS3_807,912828YS3,28.948431914183,28.948431914183,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:912828YS3,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
808,Fixed,2019-11-15,2029-11-15,10.00136893,42.217204229057,0.017500000000,Private,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,42.217204229057,0.018090000000,,,,,,,mspd_2026-05-31_912828YS3_808,912828YS3,42.217204229057,42.217204229057,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:912828YS3,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
809,Fixed,2022-11-30,2029-11-30,7.00068446,2.652819954558,0.038750000000,Banks,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,2.652819954558,0.038900000000,,,,,,,mspd_2026-05-31_91282CFY2_809,91282CFY2,2.652819954558,2.652819954558,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CFY2,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
810,Fixed,2022-11-30,2029-11-30,7.00068446,5.218485997369,0.038750000000,CB,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,5.218485997369,0.038900000000,,,,,,,mspd_2026-05-31_91282CFY2_810,91282CFY2,5.218485997369,5.218485997369,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CFY2,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
811,Fixed,2022-11-30,2029-11-30,7.00068446,12.473269940071,0.038750000000,Foreign,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,12.473269940071,0.038900000000,,,,,,,mspd_2026-05-31_91282CFY2_811,91282CFY2,12.473269940071,12.473269940071,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CFY2,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
812,Fixed,2022-11-30,2029-11-30,7.00068446,18.190504619566,0.038750000000,Private,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,18.190504619566,0.038900000000,,,,,,,mspd_2026-05-31_91282CFY2_812,91282CFY2,18.190504619566,18.190504619566,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CFY2,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
813,Fixed,2024-12-02,2029-11-30,4.99383984,5.197888022523,0.041250000000,Banks,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,5.197888022523,0.041970000000,,,,,,,mspd_2026-05-31_91282CMA6_813,91282CMA6,5.197888022523,5.197888022523,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CMA6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
814,Fixed,2024-12-02,2029-11-30,4.99383984,10.225008227498,0.041250000000,CB,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,10.225008227498,0.041970000000,,,,,,,mspd_2026-05-31_91282CMA6_814,91282CMA6,10.225008227498,10.225008227498,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CMA6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
815,Fixed,2024-12-02,2029-11-30,4.99383984,24.439902267695,0.041250000000,Foreign,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,24.439902267695,0.041970000000,,,,,,,mspd_2026-05-31_91282CMA6_815,91282CMA6,24.439902267695,24.439902267695,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CMA6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
816,Fixed,2024-12-02,2029-11-30,4.99383984,35.642149752088,0.041250000000,Private,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,35.642149752088,0.041970000000,,,,,,,mspd_2026-05-31_91282CMA6_816,91282CMA6,35.642149752088,35.642149752088,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CMA6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
817,Fixed,2023-01-03,2029-12-31,6.99247091,2.383233222316,0.038750000000,Banks,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,2.383233222316,0.039210000000,,,,,,,mspd_2026-05-31_91282CGB1_817,91282CGB1,2.383233222316,2.383233222316,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CGB1,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
818,Fixed,2023-01-03,2029-12-31,6.99247091,4.688169348904,0.038750000000,CB,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,4.688169348904,0.039210000000,,,,,,,mspd_2026-05-31_91282CGB1_818,91282CGB1,4.688169348904,4.688169348904,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CGB1,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
819,Fixed,2023-01-03,2029-12-31,6.99247091,11.205702543445,0.038750000000,Foreign,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,11.205702543445,0.039210000000,,,,,,,mspd_2026-05-31_91282CGB1_819,91282CGB1,11.205702543445,11.205702543445,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CGB1,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
820,Fixed,2023-01-03,2029-12-31,6.99247091,16.341936385677,0.038750000000,Private,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,16.341936385677,0.039210000000,,,,,,,mspd_2026-05-31_91282CGB1_820,91282CGB1,16.341936385677,16.341936385677,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CGB1,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
821,Fixed,2024-12-31,2029-12-31,4.99931554,4.893914147703,0.043750000000,Banks,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,4.893914147703,0.044780000000,,,,,,,mspd_2026-05-31_91282CMD0_821,91282CMD0,4.893914147703,4.893914147703,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CMD0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
822,Fixed,2024-12-31,2029-12-31,4.99931554,9.627047025272,0.043750000000,CB,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,9.627047025272,0.044780000000,,,,,,,mspd_2026-05-31_91282CMD0_822,91282CMD0,9.627047025272,9.627047025272,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CMD0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
823,Fixed,2024-12-31,2029-12-31,4.99931554,23.010650279127,0.043750000000,Foreign,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,23.010650279127,0.044780000000,,,,,,,mspd_2026-05-31_91282CMD0_823,91282CMD0,23.010650279127,23.010650279127,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CMD0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
824,Fixed,2024-12-31,2029-12-31,4.99931554,33.557787349489,0.043750000000,Private,Active,notes,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,33.557787349489,0.044780000000,,,,,,,mspd_2026-05-31_91282CMD0_824,91282CMD0,33.557787349489,33.557787349489,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Notes:91282CMD0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
